_id,id_local,id_distrito_local,desc_distrito_local,desc_barrio_local,clase_vial_edificio,num_edificio,Cod_Postal,coordenada_x_local,coordenada_y_local,desc_situacion_local,Nombre,id_periodo_terraza,desc_periodo_terraza,id_situacion_terraza,desc_situacion_terraza,Superficie_ES,DESC_CLASE,DESC_NOMBRE,num_terraza,cal_terraza,desc_ubicacion_terraza,hora_ini_LJ_es,hora_fin_LJ_es,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_es,hora_fin_VS_es,hora_ini_VS_ra,hora_fin_VS_ra,mesas_aux_es,mesas_aux_ra,mesas_es,mesas_ra,sillas_es,sillas_ra,,__1,__2,__3,__4,__5,__6,__7,inspeccionar,estado,revision.prox_inspeccion,revision.puntuacion,revision.comentario
3683,270553255,1,CENTRO,JUSTICIA,CALLE,63,28004,"440744,59","4475053,53",Abierto,APARCAMIENTO ESCUELAS DE SAN ANTON,1,Anual,1,Abierta,"26,82",CALLE,HORTALEZA,63,,Superficie en parcela privada,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,2:00:00,10:00:00,23:00:00,0,0,13,13,35,,,,,,,,,,,,10,80,separar las mesas
3684,10002119,1,CENTRO,PALACIO,CALLE,23,28013,"439847,6","4474365,53",Abierto,RODILLA,1,Anual,1,Abierta,"11,35",CALLE,ARENAL,23,,Calle peatonal,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,4,4,10,,,,,,,,,,,,10,80,separar las mesas
3686,270355358,1,CENTRO,EMBAJADORES,CALLE,16,28012,"440294,59","4473955,53",Abierto,EL PAPELON,1,Anual,1,Abierta,"15,3",CALLE,ATOCHA,16,,Acera,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,2:00:00,10:00:00,23:00:00,0,0,5,5,19,,,,,,,,,,false,2,10,80,separar las mesas
3688,280008228,1,CENTRO,CORTES,CALLE,101,28012,"440972,59","4473583,52",Abierto,CAFETERIA CASA BLANCA,1,Anual,1,Abierta,"7,02",CALLE,ATOCHA,101,,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,3,3,9,,,,,,,,,,false,1,10,80,separar las mesas
3689,270471432,1,CENTRO,PALACIO,CALLE,7,28013,"439536,6","4474648,54",Abierto,PARRILLA CABALLITO RESTAURANTE,1,Anual,1,Abierta,"2,88",CALLE,BAILEN,7,,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,2,2,4,,,,,,,,,,false,1,10,80,separar las mesas
3690,280048988,8,FUENCARRAL-EL PARDO,EL GOLOSO,CALLE,7,28049,"441097,63","4484283,55",Abierto,KEBAP MONTECARMELO,1,Anual,1,Abierta,"16,2",CALLE,MONASTERIO DE LIEBANA,7,C,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,5,5,20,C,,,,,,,,,false,2,10,80,separar las mesas
3691,270130081,8,FUENCARRAL-EL PARDO,EL PILAR,CALLE,56,28029,"439434,62","4480808,56",Abierto,CAFETERIA BRASILIA,1,Anual,1,Abierta,14,CALLE,SARRIA,56,,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,4,4,16,,,,,,,,,,false,2,10,80,separar las mesas
3693,285005539,2,ARGANZUELA,ACACIAS,CALLE,39,28005,"439750,59","4472481,53",Abierto,ROTULO NO INFORMADO,1,Anual,1,Abierta,"27,69",CALLE,MELILLA,47,A,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,7,7,28,,,,,,,,,,false,3,10,80,separar las mesas
3694,270121352,7,CHAMBERI,ALMAGRO,PASEO,15,28010,"440937,59","4476290,53",Abierto,LA ESCALERA DEL 15,1,Anual,1,Abierta,"36,54",PASEO,GENERAL MARTINEZ CAMPOS,15,,Acera,8:00:00,00:00:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,2,0,16,16,50,,,,,,,,,,true,,10,80,separar las mesas
3695,270239914,7,CHAMBERI,TRAFALGAR,CALLE,8,28010,"440332,6","4476125,53",Abierto,ARANDA,2,Estacional,1,Abierta,"28,32",CALLE,ELOY GONZALO,8,,Acera,10:00:00,00:00:00,,,10:00:00,2:00:00,,,0,,10,,40,,,,,,,,,,false,3,10,80,separar las mesas
3696,270400265,7,CHAMBERI,ALMAGRO,CALLE,19,28004,"441188,59","4475340,52",Abierto,RODILLA,1,Anual,1,Abierta,"16,2",CALLE,GENOVA,19,B,Acera,8:00:00,00:00:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,0,0,6,6,24,,,,,,,,,,false,3,10,80,separar las mesas
3697,70000873,7,CHAMBERI,VALLEHERMOSO,PASEO,24,28003,"439377,61","4476933,54",Abierto,PECADITOS,1,Anual,1,Abierta,"82,54",PASEO,SAN FRANCISCO DE SALES,24,B,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,1:00:00,10:00:00,0:00:00,2,0,19,9,73,,,,,,,,,,true,,10,80,separar las mesas
3698,285005097,2,ARGANZUELA,PALOS DE MOGUER,CALLE,6,28045,"441043,58","4472499,52",Abierto,K PUNTO,1,Anual,1,Abierta,"25,66",CALLE,FERROCARRIL,6,,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,8,8,27,,,,,,,,,,false,3,10,80,separar las mesas
3702,270542958,9,MONCLOA-ARAVACA,ARAVACA,AVENIDA,36,28023,"433161,65","4477519,61",Abierto,CELMART,1,Anual,1,Abierta,"19,44",AVENIDA,EUROPA,34,D,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,6,6,24,,,,,,,,,,false,3,10,80,separar las mesas
3703,270136293,9,MONCLOA-ARAVACA,ARGUELLES,CALLE,5,28008,"439094,61","4475954,54",Abierto,LAS TRES CARABELAS,2,Estacional,1,Abierta,5,CALLE,BENITO GUTIERREZ,5,,Acera,10:00:00,00:00:00,,,10:00:00,2:00:00,,,0,,4,,7,,,,,,,,,,false,1,10,80,separar las mesas
3704,270134362,9,MONCLOA-ARAVACA,ARGUELLES,CALLE,9,28008,"439437,6","4475148,54",Abierto,LA TASCA DE VENTURA,1,Anual,1,Abierta,"8,37",CALLE,VENTURA RODRIGUEZ,9,,Acera,8:00:00,00:00:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,0,0,4,4,12,,,,,,,,,,false,2,10,80,separar las mesas
3705,280048626,8,FUENCARRAL-EL PARDO,VALVERDE,CALLE,14,28050,"443393,63","4484345,52",Abierto,KIL?METROS DE PIZZA,1,Anual,1,Abierta,"64,8",CALLE,MIRALLOS,12,,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,2,0,14,14,64,,,,,,,,,,true,,10,80,separar las mesas
3707,270086135,5,CHAMARTIN,EL VISO,CALLE,6,28036,"441651,6","4477992,52",Abierto,CAMINO,1,Anual,1,Abierta,"49,77",CALLE,GUTIERREZ SOLANA,6,,Otros,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,14,14,39,,,,,,,,,,,,10,80,separar las mesas
3708,30000831,3,RETIRO,PACIFICO,CALLE,28,28007,"442608,58","4473048,5",Abierto,MAMA TOCI,2,Estacional,1,Abierta,"23,46",CALLE,CAVANILLES,28,,Acera,10:00:00,00:00:00,,,10:00:00,2:00:00,,,0,,10,,32,,,,,,,,,,false,3,10,80,separar las mesas
3709,285032178,18,VILLA DE VALLECAS,SANTA EUGENIA,CALLE,4,28031,"448536,53","4470444,41",Abierto,MADRILES BAR,1,Anual,1,Abierta,"47,08",CALLE,ZAZUAR,4,,Otros,8:00:00,00:00:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,1,1,11,11,44,,,,,,,,,,,,10,80,separar las mesas
3710,270354861,18,VILLA DE VALLECAS,CASCO H.VALLECAS,CALLE,40,28031,"447573,52","4469292,43",Abierto,BAR CAFETERIA LA CLAQUETA,2,Estacional,1,Abierta,"38,88",CALLE,MUELA DE SAN JUAN,40,,Acera,8:00:00,00:00:00,,,8:00:00,1:30:00,,,2,,12,,56,,,,,,,,,,true,,10,80,separar las mesas
3711,270058735,2,ARGANZUELA,PALOS DE MOGUER,CALLE,4,28045,"441224,58","4473137,52",Abierto,D' LA BRASA,1,Anual,1,Abierta,"4,32",CALLE,MENDEZ ALVARO,4,,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,3,3,6,,,,,,,,,,false,1,10,80,separar las mesas
3712,270436699,11,CARABANCHEL,VISTA ALEGRE,CALLE,226,28025,"437186,6","4470692,54",Abierto,CAFETERIA EL 7,1,Anual,1,Abierta,"6,08",CALLE,GENERAL RICARDOS,226,,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,0:30:00,10:00:00,0:00:00,0,0,5,5,8,,,,,,,,,,false,1,10,80,separar las mesas
3713,270148132,11,CARABANCHEL,OPA?EL,CALLE,17,28019,"439118,59","4472006,53",Abierto,BAR HIDALGO,1,Anual,1,Abierta,"88,04",CALLE,GENERAL RICARDOS,17,,Plaza peatonal,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,21,0,84,,,,,,,,,,,,10,80,separar las mesas
3715,270200085,11,CARABANCHEL,BUENAVISTA,CALLE,20,28044,"435438,59","4468822,56",Abierto,BAR PIQUE?AS,1,Anual,1,Abierta,"8,31",CALLE,PIQUE?AS,20,,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,0:30:00,10:00:00,0:00:00,0,0,6,6,14,,,,,,,,,,false,2,10,80,separar las mesas
3716,270537373,11,CARABANCHEL,ABRANTES,PLAZA,6,28025,"438328,59","4470825,54",Abierto,BAR CAFETERIA,1,Anual,1,Abierta,"27,4",AVENIDA,OPORTO,41,,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,1:30:00,10:00:00,0:00:00,0,0,9,9,34,,,,,,,,,,false,3,10,80,separar las mesas
3717,270433878,13,PUENTE DE VALLECAS,ENTREVIAS,CALLE,40,28053,"442946,56","4470660,5",Abierto,"BAR JHON,S SNACKS",2,Estacional,1,Abierta,"10,78",CALLE,CONDE RODRIGUEZ SAN PEDRO,40,,Acera,10:00:00,00:00:00,,,10:00:00,0:00:00,,,0,,4,,16,,,,,,,,,,false,2,10,80,separar las mesas
3720,270141496,10,LATINA,LUCERO,CALLE,13,28011,"435722,62","4472798,57",Abierto,BAR BATAN,1,Anual,1,Abierta,"43,56",CALLE,SAN JUAN DE MATA,13,A,Superficie en parcela privada,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,18,18,50,A,,,,,,,,,,,10,80,separar las mesas
3721,270359535,10,LATINA,ALUCHE,CALLE,53,28024,"435427,62","4471375,56",Abierto,BAR EL HORREO,1,Anual,1,Abierta,2,CALLE,QUERO,53,,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,3,3,6,,,,,,,,,,false,1,10,80,separar las mesas
3723,270157118,12,USERA,PRADOLONGO,CALLE,100,28026,"440219,57","4470194,52",Abierto,BAR LA BLANCA PALOMA,2,Estacional,1,Abierta,"32,49",CALLE,CRISTO DE LA VICTORIA,100,,Acera,10:00:00,00:00:00,,,10:00:00,2:00:00,,,0,,8,,32,,,,,,,,,,false,3,10,80,separar las mesas
3725,285018911,10,LATINA,ALUCHE,CALLE,12,28047,"436982,6","4471541,55",Abierto,SIDRERIA ASGAYA,1,Anual,1,Abierta,"9,18",CALLE,LAGUNA,12,,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,6,6,24,,,,,,,,,,false,3,10,80,separar las mesas
3726,270024541,9,MONCLOA-ARAVACA,CASA DE CAMPO,PASEO,34,28008,"438465,61","4475180,55",Abierto,CASA MINGO,1,Anual,1,Abierta,"126,91",PASEO,FLORIDA,34,,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,2,0,28,28,120,,,,,,,,,,true,,10,80,separar las mesas
3727,285004125,1,CENTRO,CORTES,CALLE,4,28014,"440626,59","4474004,53",Abierto,MAX MADRID,1,Anual,1,Abierta,"3,78",CALLE,PRADO,4,,Acera,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,0,0,3,3,6,,,,,,,,,,false,1,10,80,separar las mesas
3728,270202697,1,CENTRO,CORTES,CALLE,4,28014,"440640,59","4474007,53",Abierto,LIZARRAN,1,Anual,1,Abierta,"5,04",CALLE,PRADO,4,,Acera,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,0,0,4,4,8,,,,,,,,,,false,1,10,80,separar las mesas
3729,270052391,1,CENTRO,SOL,CALLE,13,28013,"440373,59","4474370,53",Abierto,LA CUEVA,1,Anual,1,Abierta,"14,04",CALLE,MONTERA,13,,Calle peatonal,8:00:00,00:00:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,0,0,6,6,16,,,,,,,,,,,,10,80,separar las mesas
3730,280011399,1,CENTRO,SOL,CALLE,36,28013,"440459,59","4474518,53",Abierto,LEMONGRASS,1,Anual,8,Suspension temporal,"15,48",CALLE,MONTERA,36,,Calle peatonal,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,7,7,20,,,,,,,,,,,,,,
3731,285003907,1,CENTRO,SOL,CALLE,2,28013,"440489,59","4474562,53",Abierto,CAFETERIA ARDE MADRID,1,Anual,8,Suspension temporal,"38,04",CALLE,MONTERA,46,,Calle peatonal,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,13,13,45,,,,,,,,,,,,,,
3732,270373536,1,CENTRO,SOL,CALLE,10,28013,"440381,59","4474352,53",Abierto,CAF?&T?,1,Anual,1,Abierta,"14,04",CALLE,MONTERA,10,,Calle peatonal,9:00:00,00:00:00,9:00:00,23:00:00,9:00:00,1:00:00,9:00:00,23:00:00,0,0,8,8,16,,,,,,,,,,,,10,80,separar las mesas
3733,280009499,1,CENTRO,JUSTICIA,CALLE,10,28004,"440990,59","4474651,52",Abierto,RESTAURANTE INDOCHINA,1,Anual,1,Abierta,"16,2",PLAZA,REY,4,,Plaza con bandas permanentes de circulaci? rodada,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,0,0,5,5,20,,,,,,,,,,,,10,80,separar las mesas
3737,280007779,1,CENTRO,PALACIO,CALLE,27,28005,"439488,6","4473882,54",Abierto,TERRAZA COLLINS,1,Anual,1,Abierta,"27,72",CALLE,BAILEN,27,,Calle peatonal,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,0,0,8,8,32,,,,,,,,,,,,10,80,separar las mesas
3739,270419650,8,FUENCARRAL-EL PARDO,EL PILAR,CALLE,10,28029,"439510,63","4481087,56",Abierto,BAR TARANTINO,2,Estacional,1,Abierta,"32,4",CALLE,PUERTO DE MASPALOMAS,10,,Acera,9:00:00,00:00:00,,,9:00:00,2:00:00,,,0,,10,,40,,,,,,,,,,false,3,10,80,separar las mesas
3740,20000218,2,ARGANZUELA,DELICIAS,CALLE,133,28045,"440877,58","4472094,52",Abierto,LA PERLA,1,Anual,1,Abierta,"28,8",CALLE,EMBAJADORES,133,,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,10,10,32,,,,,,,,,,false,3,10,80,separar las mesas
3741,270438415,15,CIUDAD LINEAL,SAN JUAN BAUTISTA,CALLE,13,28043,"444556,58","4477797,48",Abierto,CAFETERIA AGASTIA,1,Anual,1,Abierta,"17,04",CALLE,AGASTIA,72,,Acera,8:00:00,00:00:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,0,0,6,6,22,,,,,,,,,,false,3,10,80,separar las mesas
3742,270116052,7,CHAMBERI,TRAFALGAR,CALLE,12,28004,"440288,6","4475660,53",Abierto,BAR-RESTAURANTE,2,Estacional,1,Abierta,"5,76",CALLE,CARRANZA,12,,Acera,10:00:00,00:00:00,,,10:00:00,2:00:00,,,0,,3,,9,,,,,,,,,,false,1,10,80,separar las mesas
3743,270124076,7,CHAMBERI,RIOS ROSAS,CALLE,84,28003,"440314,6","4477406,53",Abierto,LA PESQUERA DE SANTO?A,1,Anual,1,Abierta,"17,02",CALLE,BRAVO MURILLO,84,,Acera,8:00:00,00:00:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,0,0,5,4,20,,,,,,,,,,false,2,10,80,separar las mesas
3744,280038749,7,CHAMBERI,VALLEHERMOSO,CALLE,67,28003,"440272,6","4477131,53",Abierto,WIOKER,1,Anual,1,Abierta,"54,17",CALLE,BRAVO MURILLO,67,,Acera,8:00:00,00:00:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,2,0,29,13,61,,,,,,,,,,true,,10,80,separar las mesas
3745,280035798,7,CHAMBERI,GAZTAMBIDE,CALLE,59,28015,"439288,6","4476043,54",Abierto,SWEETS AND COFFEE,2,Estacional,1,Abierta,10,CALLE,GAZTAMBIDE,23,,Acera,10:00:00,00:00:00,,,10:00:00,1:30:00,,,0,,4,,12,,,,,,,,,,false,2,10,80,separar las mesas
3746,270452135,7,CHAMBERI,ALMAGRO,PLAZA,2,28010,"440845,59","4476043,53",Abierto,EL PATIO DE CHAMBER?,1,Anual,1,Abierta,"25,92",PLAZA,CHAMBERI,2,,Plaza peatonal,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,15,15,50,,,,,,,,,,,,10,80,separar las mesas
3747,270203630,7,CHAMBERI,TRAFALGAR,CALLE,23,28010,"440537,6","4475971,53",Abierto,MARACANA CERVECERIA,1,Anual,1,Abierta,"44,06",PLAZA,OLAVIDE,1,,Plaza peatonal,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,12,12,41,,,,,,,,,,,,10,80,separar las mesas
3748,70000217,7,CHAMBERI,GAZTAMBIDE,CALLE,95,28015,"439523,6","4476644,54",Abierto,CERVECER?A DE GUZMAN,1,Anual,1,Abierta,"13,51",CALLE,GUZMAN EL BUENO,95,,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,4,4,12,,,,,,,,,,false,2,10,80,separar las mesas
3749,270117464,7,CHAMBERI,TRAFALGAR,CALLE,109,28010,"440626,6","4476552,53",Abierto,TRIKKI,1,Anual,1,Abierta,"26,96",CALLE,SANTA ENGRACIA,109,,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,10,10,27,,,,,,,,,,false,3,10,80,separar las mesas
3750,270445977,17,VILLAVERDE,LOS ROSALES,CALLE,67,28041,"441325,54","4467487,51",Abierto,RUTA 66,1,Anual,1,Abierta,"49,28",CALLE,VILLAJOYOSA,67,,Superficie en parcela privada,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,0,0,12,12,48,,,,,,,,,,,,10,80,separar las mesas
3751,270113653,7,CHAMBERI,ARAPILES,CALLE,90,28015,"439791,6","4476585,54",Abierto,BAR DESTELLOS,1,Anual,1,Abierta,"11,9",CALLE,GALILEO,90,,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,10,10,20,,,,,,,,,,false,2,10,80,separar las mesas
3752,270183252,17,VILLAVERDE,LOS ANGELES,CALLE,12,28041,"441001,54","4467064,51",Abierto,TABERNA LOS ARCOS,2,Estacional,1,Abierta,"21,24",CALLE,ESCORIAZA,12,,Acera,8:00:00,00:00:00,,,8:00:00,1:30:00,,,0,,6,,24,,,,,,,,,,false,3,10,80,separar las mesas
3753,30000472,3,RETIRO,PACIFICO,AVENIDA,5,28007,"442061,58","4472946,51",Abierto,CASA RICARDO,1,Anual,1,Abierta,"43,05",CALLE,JULIAN GAYARRE,2,,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,9,9,37,,,,,,,,,,false,3,10,80,separar las mesas
3754,200000786,20,SAN BLAS-CANILLEJAS,ROSAS,CALLE,102,28022,"448599,56","4476130,42",Abierto,BAR LAS NUEVE MUSAS,1,Anual,1,Abierta,"30,46",CALLE,SUECIA,102,B,Acera,8:00:00,00:00:00,8:00:00,0:00:00,8:00:00,2:00:00,8:00:00,0:00:00,2,0,11,11,39,B,,,,,,,,,true,,10,80,separar las mesas
3755,270134926,9,MONCLOA-ARAVACA,ARGUELLES,CALLE,44,28008,"439108,6","4475383,54",Abierto,PUERTO DE VIGO,1,Anual,1,Abierta,"16,8",CALLE,FERRAZ,44,,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,5,5,15,,,,,,,,,,false,2,10,80,separar las mesas
3756,270457133,9,MONCLOA-ARAVACA,VALDEZARZA,CALLE,38,28035,"438757,63","4479991,56",Abierto,CAFETERIA LA ORENSANA,1,Anual,1,Abierta,"29,52",CALLE,SAN GERARDO,38,,Plaza peatonal,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,8,8,32,,,,,,,,,,,,10,80,separar las mesas
3757,270439502,17,VILLAVERDE,SAN CRISTOBAL,CALLE,20,28021,"441749,52","4466106,5",Abierto,MANOLO,2,Estacional,1,Abierta,"25,74",CALLE,BENIMAMET,20,,Acera,8:00:00,00:00:00,,,8:00:00,1:30:00,,,2,,11,,41,,,,,,,,,,true,,10,80,separar las mesas
3758,280020466,3,RETIRO,LOS JERONIMOS,CALLE,5,28014,"441430,59","4474445,52",Abierto,CERVECERIA LOS JERONIMOS,1,Anual,1,Abierta,"32,47",CALLE,ALFONSO XI,5,,Acera,8:00:00,00:00:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,2,0,11,4,52,,,,,,,,,,true,,10,80,separar las mesas
3765,50000854,5,CHAMARTIN,CASTILLA,CALLE,1,28036,"441799,6","4479841,53",Abierto,DONDE NATALIA,2,Estacional,1,Abierta,20,CALLE,ENRIQUE LARRETA,1,,Acera,10:00:00,00:00:00,,,10:00:00,2:00:00,,,0,,5,,20,,,,,,,,,,false,2,10,80,separar las mesas
3766,270419334,5,CHAMARTIN,HISPANOAMERICA,CALLE,10,28016,"442473,6","4478689,51",Abierto,CAFE NEGRESCO,1,Anual,1,Abierta,"34,65",CALLE,POTOSI,10,,Acera,8:00:00,00:00:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,2,0,11,11,41,,,,,,,,,,true,,10,80,separar las mesas
3767,270525714,5,CHAMARTIN,PROSPERIDAD,CALLE,164,28002,"443119,59","4477497,5",Abierto,LOS TEJARES,1,Anual,1,Abierta,"18,82",CALLE,LOPEZ DE HOYOS,164,,Acera,8:00:00,00:00:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,0,0,8,8,20,,,,,,,,,,false,2,10,80,separar las mesas
3768,270361908,5,CHAMARTIN,NUEVA ESPA?A,CALLE,51,28036,"441657,6","4479426,53",Abierto,DE MARIA,2,Estacional,1,Abierta,"34,87",CALLE,FELIX BOIX,5,,Acera,10:00:00,00:00:00,,,10:00:00,2:00:00,,,2,,14,,36,,,,,,,,,,true,,10,80,separar las mesas
3769,280026306,5,CHAMARTIN,CASTILLA,CALLE,8,28016,"443198,6","4479792,51",Abierto,PIZZA JARDIN,1,Anual,1,Abierta,"77,17",CALLE,CARDENAL MARCELO SPINOLA,8,,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,2,0,16,16,56,,,,,,,,,,true,,10,80,separar las mesas
3770,270448995,5,CHAMARTIN,NUEVA ESPA?A,CALLE,280,28016,"442649,6","4479010,51",Abierto,VERGARA 280,1,Anual,1,Abierta,"59,5",CALLE,PRINCIPE DE VERGARA,280,,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,2,0,28,28,92,,,,,,,,,,true,,10,80,separar las mesas
3771,280021756,5,CHAMARTIN,PROSPERIDAD,AVENIDA,23,28002,"442692,58","4476696,51",Abierto,ACIDIA THE SEVEN GASTROBAR,1,Anual,1,Abierta,"103,2",AVENIDA,AMERICA,23,,Otros,8:00:00,00:00:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,0,0,14,14,56,,,,,,,,,,,,10,80,separar las mesas
3774,130001488,13,PUENTE DE VALLECAS,ENTREVIAS,CALLE,6,28053,"443012,56","4470749,5",Abierto,BAR ANTONIO,2,Estacional,1,Abierta,"28,08",CALLE,SIERRA DE ALBARRACIN,6,,Acera,10:00:00,00:00:00,,,10:00:00,2:00:00,,,0,,9,,30,,,,,,,,,,false,3,10,80,separar las mesas
3776,270456291,13,PUENTE DE VALLECAS,NUMANCIA,AVENIDA,145,28038,"444173,56","4471522,48",Abierto,CERVECERIA CAFETERIA LIDER,1,Anual,1,Abierta,"12,96",AVENIDA,ALBUFERA,145,,Acera,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,23:00:00,10:00:00,23:00:00,0,0,4,4,16,,,,,,,,,,false,2,10,80,separar las mesas
3777,270449178,13,PUENTE DE VALLECAS,NUMANCIA,AVENIDA,1,28038,"443237,57","4472178,49",Abierto,MCDONALD?S,1,Anual,1,Abierta,"40,05",AVENIDA,ALBUFERA,1,,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,9,9,34,,,,,,,,,,false,3,10,80,separar las mesas
3778,280063931,14,MORATALAZ,PAVONES,CALLE,329,28030,"445830,55","4471961,46",Abierto,BAR TAPAS ALHAMBRA,2,Estacional,1,Abierta,"40,88",CALLE,ARROYO FONTARRON,329,,Otros,10:00:00,00:00:00,,,10:00:00,1:00:00,,,0,,10,,40,,,,,,,,,,,,10,80,separar las mesas
3781,270156754,12,USERA,MOSCARDO,CALLE,152,28026,"439504,58","4470800,53",Abierto,BAR TEO,1,Anual,1,Abierta,"36,9",CALLE,SAN FILIBERTO,14,,Plaza peatonal,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,0,10,10,40,,,,,,,,,,,,10,80,separar las mesas
3783,270544597,7,CHAMBERI,TRAFALGAR,CALLE,145,28010,"440276,6","4476007,53",Abierto,100 MONTADITOS,1,Anual,1,Abierta,"50,15",CALLE,FUENCARRAL,145,,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,2,0,21,21,81,,,,,,,,,,true,,10,80,separar las mesas
3784,270542542,9,MONCLOA-ARAVACA,ARGUELLES,CALLE,7,28008,"439539,6","4475219,54",Abierto,100 MONTADITOS,1,Anual,1,Abierta,"71,53",CALLE,PRINCESA,7,,Acera,10:00:00,00:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,2,0,26,26,112,,,,,,,,,,true,,10,80,separar las mesas
